"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"盼望",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看不下去",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看了",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看似",0,0.00105522836559689,0,0,0,0,0,0,0.00296522952913247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看信",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看個",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看分",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看多",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看好",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看得",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看成",0,0.000253626618987555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258496250072116,0.00461600446557349,0,0,0,0.0063512592155311,0,0
"看時",0,0.000351742788532296,0,0,0,0,0.00331327403024136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看看",0,0.000392464678178964,0,0,0,0,0,0,0,0,0,0.00166944908180301,0,0.0039564787339268,0,0,0,0.00357142857142857,0.0043010752688172,0,0,0,0,0.00522875816993464
"看著",0,0.000294348508634223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312174817898023,0.00313152400835073,0,0,0
"看著還",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"看過",0,0.000516548519082654,0,0,0.000688191177319007,0.00137315141014356,0.000540630777006614,0.00129847391946983,0.000967679901937397,0.00135251445253447,0.000444162870707028,0.000976565109718124,0.000599346824509381,0.000578597923561974,0.00147717803212413,0,0,0,0,0.00060870187379933,0,0.00143725430152618,0.000891711129148104,0.000764656863687786
"看集時",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"真",0,0.000138838059191409,0,0.0015464890702501,0.00166474999915158,0,0,0,0.00117041976780715,0,0.00214888002927691,0,0,0.00139964144340143,0,0,0,0,0,0.00441739073656247,0.00147707463390276,0.00173837530623937,0,0
"真可憐",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"真實",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878667279588519,0,0,0,0,0,0,0,0
"真是",0,0.000694287898414493,0,0.00193338313132254,0.00208123007665897,0,0,0,0,0,0.0013432388497799,0.00147666574721213,0.00181254668561489,0.000874898894737947,0,0,0.00176904556516013,0.00157950496889297,0.00190219953243025,0,0.000923301443194221,0.00108663732503693,0,0.00115623893147721
"真相",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0.00299245617756357,0,0,0,0,0,0,0,0,0,0,0,0
"眨眼",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眺",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眼前",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眼淚",0,0.000971866414339865,0,0.0015464890702501,0,0,0.00261559611696644,0.00157051886712413,0.00117041976780715,0,0.00107444001463845,0.00118116652694394,0.00144983350335947,0,0,0,0,0,0,0,0.00147707463390276,0,0,0
"眼眶",0,0.000588697017268446,0,0,0,0,0,0,0.00248138957816377,0,0,0.00250417362270451,0,0,0,0,0,0,0,0,0,0,0,0
"眼睛",0,0.000348824093144339,0,0,0,0,0,0.00197292739030361,0,0,0,0,0.00364263848086793,0.00351653329112473,0,0.0021784406601269,0.00177760757866355,0,0,0,0.00185554027000371,0,0,0
"眼瞎",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眼神",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眼角",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眼鏡",0,0.000294348508634223,0,0,0.00352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624349635796046,0,0,0,0
"眾",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"眾人",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0,0
"着",0,0.00134957687423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"睡",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"睡醒",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"知",0,0.00179943583230815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"知女",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"短短的",0,0.000294348508634223,0,0,0,0,0,0.00332963374028857,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0
"硬著",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"碰撞",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"祈求",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"祝福",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"神人",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"神作",0,0.00281394230825836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546488186085542,0
"神作前",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"禍根",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"禮拜",0,0.000351742788532296,0,0,0,0,0,0,0,0,0.00272206719872525,0,0,0,0,0,0,0,0,0,0,0,0,0
"禮拜一",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"私",0,0.00584816645500147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"秋",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"秋良作",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"科",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"程度",0,0.000351742788532296,0,0,0,0,0,0.00397887070002348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"稍稍",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"種種",0,0.000703485577064591,0,0,0,0,0,0,0,0,0,0,0.00367311731631266,0,0,0,0,0,0,0,0,0,0,0
"稱讚",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"穩性",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"究竟",0,0.000348824093144339,0,0,0,0,0,0,0,0.00205503766319486,0.00134973999898523,0.00148381267000296,0,0,0,0,0.00177760757866355,0.00317429924761349,0.00382281199712592,0,0,0,0,0
"空",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"穿插",0,0.000588697017268446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.00457317073170732,0
"突然",0,0.000555352236765637,0,0.0015464890702501,0,0,0,0.00157051886712413,0,0,0.00107444001463845,0,0,0.00139964144340143,0,0.00173411458244956,0,0,0,0.00147246357885416,0.00147707463390276,0.00173837530623937,0,0
"立馬",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"站",0,0.000392464678178964,0,0,0,0,0.00184842883548983,0,0.00165425971877585,0,0.00151860288534548,0,0,0.0019782393669634,0,0,0,0,0,0,0,0,0.00304878048780488,0
"站上",0,0.000351742788532296,0,0,0,0,0.00331327403024136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"竟然",0,0.000222040267448371,0,0,0,0,0,0.00251169190436603,0,0,0,0,0,0,0,0.00277332647773749,0,0,0.00486674065770708,0,0,0,0,0.00295821490958666
"章",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"端",0,0.000294348508634223,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0
"端倪",0,0.000351742788532296,0,0,0,0,0,0,0,0.00414446531875278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"競争",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"競奏會",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"笨拙",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0,0
"第一",0,0.000392464678178964,0.0152380952380952,0,0,0,0,0,0.00165425971877585,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0.00245700245700246,0,0.0104575163398693
"第一個",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第一名",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第二十二",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第二季",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0.00354595697400708,0,0,0,0,0,0,0,0,0,0
"第四",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748426409336358,0,0,0
"第幾",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640171875128778,0,0,0,0,0,0
"第幾名",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第次",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第號",0,0.000351742788532296,0,0,0.00421760294202489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"第集",0,0.000833028355148456,0,0.0015464890702501,0,0,0.00130779805848322,0.00157051886712413,0.00117041976780715,0.00163588150205647,0.00107444001463845,0,0,0.00139964144340143,0.00178666350919046,0,0,0,0,0,0,0,0,0
"等",0,0.000697648186288678,0.0101577575923632,0,0,0,0,0.00197292739030361,0,0.00205503766319486,0.00269947999797047,0,0,0.00351653329112473,0,0,0,0,0,0,0,0,0.00270976765040176,0
"等到",0,0.000666120802345112,0,0,0,0,0,0,0,0,0.00171832528916765,0.00188901035545392,0,0,0,0,0.00226303440583379,0,0.00486674065770708,0,0,0,0,0
"等待",0,0.000507253237975109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258496250072116,0.00461600446557349,0,0,0,0,0,0.00675807189731021
"等等",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0.00299245617756357,0,0,0,0,0,0,0,0,0,0,0,0
"等級",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"答案",0,0.000351742788532296,0,0.00391799180406684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"算是",0,0.000392464678178964,0.00380952380952381,0,0,0,0,0,0,0,0.00303720577069096,0,0,0.0019782393669634,0,0,0,0,0,0,0.00208768267223382,0,0.00609756097560976,0
"節奏",0,0.000222040267448371,0,0,0,0,0,0.00251169190436603,0,0,0,0.00188901035545392,0,0.00223841187520652,0,0,0,0,0,0,0.00236224885786409,0,0,0
"簡單",0,0.000703485577064591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358496250072116,0,0,0,0,0,0,0
"精彩",0,0.000155510449442814,0,0.00173219945434006,0,0.00372056925051915,0,0,0,0,0.00120346431337977,0,0,0,0,0.00194235600578573,0.00158496250072116,0.00283029017985921,0,0,0,0,0,0.00207184640617145
"精精",0,0.00134957687423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"精采",0,0.000294348508634223,0,0,0,0.00704225352112676,0,0,0,0,0,0,0,0,0,0,0,0.00535714285714286,0,0,0,0,0,0
"糖放得",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"糞",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"糾結",0,0.000703485577064591,0,0,0.00421760294202489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"約定",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"約束",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"純粹",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373045005277956,0,0,0,0
"紘",0,0.000444080534896741,0,0,0,0,0,0,0,0.00261622474662866,0.00171832528916765,0,0,0.00447682375041304,0.0085721000220977,0,0,0,0,0,0,0,0,0
"紙本",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"級",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"級數",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"細節",0,0.000703485577064591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468622549113877
"紹介",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"終將",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"終於",0,0.000488127609370896,0.000947618398992032,0.000543715474831494,0.00058529371702449,0.00116783957622257,0,0.00331298330391221,0.00123449047015091,0.000575144114995164,0.00151100883666155,0.00124582552455129,0.0020389330306181,0.000492086705708029,0,0.00243872382093538,0.000497499659470817,0.00088839224905503,0.00320967522239237,0.000517689551998769,0,0,0,0
"終章呢",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"組",0,0.000507253237975109,0,0,0.0030411323537896,0,0,0,0.00213809966974455,0,0,0,0,0,0,0,0,0,0,0,0,0.00317562960776555,0,0
"組合",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"結婚",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"結尾",0,0.00177538633291288,0,0,0,0,0,0.00286899278659396,0,0,0.00196276575605251,0,0,0,0.00326384154131459,0,0,0,0,0,0,0,0,0
"結束",0,0.000490580847723705,0,0.00327868852459016,0.00117647058823529,0.00234741784037559,0.00277264325323475,0.00110987791342952,0.00165425971877585,0.00115606936416185,0.00151860288534548,0.000834724540901503,0.00204918032786885,0,0,0,0,0,0,0,0,0,0,0.00130718954248366
"結界",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"絕對",0,0.000760879856962664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268986732645282,0,0.0063512592155311,0,0.00337903594865511
"絕望",0,0.000883045525902669,0,0,0,0,0.00277264325323475,0,0,0,0,0,0,0,0.00378787878787879,0,0,0,0,0,0,0,0,0
"絕症",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給",0,0.000416514177574228,0.00269530952243589,0.0015464890702501,0,0,0.00261559611696644,0,0,0,0.00107444001463845,0,0,0.00139964144340143,0,0,0,0,0,0.00147246357885416,0.00147707463390276,0.00173837530623937,0,0
"給了",0,0.00134957687423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給予",0,0.000703485577064591,0,0.00391799180406684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給人",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給力",0,0.000351742788532296,0.00682850000137363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給我",0,0.000294348508634223,0.00571428571428571,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"給樁",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"絲絲",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"絶",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"經典作",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"經歷",0,0.00105522836559689,0,0,0,0,0.00331327403024136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"綠",0,0.000351742788532296,0.00682850000137363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"綺麗",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"綾",0,0.000222040267448371,0,0.00247326164571999,0,0,0.00209152902572439,0.00251169190436603,0,0,0,0,0,0,0,0,0,0,0,0,0.00236224885786409,0,0,0
"緒",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"緣份",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"緣分",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"編了",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"練",0,0.000294348508634223,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0.00457317073170732,0
"練習",0,0.000222040267448371,0,0.00741978493715998,0,0.010624574675276,0.00209152902572439,0,0,0.00784867423988599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"總是",0,0.000622041797771254,0.00301897619184982,0,0,0,0,0.00175911487316444,0,0,0.00120346431337977,0.00132300709576056,0.00162393698844381,0,0,0.00388471201157146,0,0,0,0,0,0,0.00241610137305054,0
"總有",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"總有一天",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"總結",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繋",0,0.000351742788532296,0,0,0,0,0,0,0.00296522952913247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繞樑",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繪",0,0.000294348508634223,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0,0,0.00535714285714286,0,0,0,0,0,0
"繰",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繼",0,0.000351742788532296,0,0,0,0,0,0,0,0,0.00272206719872525,0,0,0,0,0,0,0,0,0,0,0,0,0
"繼續",0,0.000110432778854382,0,0.00246017679144013,0.00132415397892219,0,0.00104023186883906,0.00124920186690772,0.00186192040046958,0,0.000854617222538997,0.000939508248817912,0,0,0.00284224970223197,0,0.00112553088208386,0,0,0,0,0,0,0.00147128219880243
"繼續下去",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"繽紛",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"罪惡",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"美",0,0.000588697017268446,0,0,0,0,0.00277264325323475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457317073170732,0
"美味",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440413083626678,0,0
"美好",0,0.00179943583230815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"美妙",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"美的",0,0.00134957687423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"美輪美奐",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"美麗",0,0.00134957687423111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"群",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"習慣",0,0.000444080534896741,0,0,0,0,0,0,0,0,0.00171832528916765,0.00188901035545392,0.00463736558572499,0,0,0,0,0,0,0,0,0,0.00344974756986859,0
"耀眼",0,0.000222040267448371,0,0.00247326164571999,0,0,0,0,0,0,0,0,0,0,0,0.00277332647773749,0.00226303440583379,0,0,0.00235487451179375,0,0,0,0
"老",0,0.000444080534896741,0,0,0,0,0,0,0.00374364665977468,0,0.0034366505783353,0,0,0,0,0,0.00226303440583379,0,0,0,0,0,0.00344974756986859,0
"老天爺",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"老實",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440413083626678,0,0
"老師",0,0.000311020898885627,0.00603795238369964,0.00173219945434006,0,0,0.00292969038950306,0,0,0,0,0.00264601419152113,0.00324787397688762,0,0,0,0.00158496250072116,0,0,0,0,0,0.00241610137305054,0
"考試",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"考量",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"者",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0.00299245617756357,0,0,0,0,0,0,0,0,0,0,0,0
"而",0,0.000340228748328407,0.000366943005604563,0.000421082137579007,0.000226641268167524,0.000452218492822525,0.000178045358541955,0.000641437551417522,0.000318684992460539,0.000222711072765776,0.000438827056816391,0.000482416722727202,0.000394764503980319,0.00038109807703738,0.000243238734775752,0.000236084654341171,0.000192645077942396,0.000688018135508557,0.000828580980397401,0.000400926280837452,0.00060327268666721,0,0,0.000251823631297249
"而且",0,0.000777552247214068,0,0.00173219945434006,0,0,0,0,0,0.00183232659042908,0.00120346431337977,0.00264601419152113,0,0.00156771760704368,0,0,0,0,0,0,0,0,0.00241610137305054,0.00207184640617145
"而出",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"而已",0,0.000888161069793483,0,0,0,0,0,0,0.00374364665977468,0,0.00171832528916765,0.00188901035545392,0,0.00223841187520652,0,0,0,0,0,0,0,0,0,0
"而後",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"而是",0,0.000222040267448371,0,0.00247326164571999,0,0,0,0,0.00187182332988734,0,0.00171832528916765,0,0.00231868279286249,0,0,0,0,0,0,0,0,0,0,0
"耳",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"耳邊",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聆聽",0,0.000351742788532296,0,0,0,0,0,0,0,0,0.00272206719872525,0,0,0,0,0,0,0,0,0,0,0,0,0
"聊到",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聖桑",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374213204668179,0,0,0
"聚首",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聞",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聲",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聲演",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"聲音",0,0.000392464678178964,0,0,0,0,0,0,0,0,0,0,0,0.00593471810089021,0,0,0.002,0,0,0,0.00208768267223382,0,0.00304878048780488,0.00261437908496732
"聽到",0,9.8116169544741e-05,0,0,0,0,0,0,0.00165425971877585,0.00115606936416185,0.000759301442672741,0.000834724540901503,0,0,0.00126262626262626,0.00122549019607843,0.001,0,0,0.00208116545265349,0.00104384133611691,0,0.00152439024390244,0.00261437908496732
"聽眾",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"肢體",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"肯",0,0.000899717916154073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"胃口",0,0.000351742788532296,0,0,0,0,0,0,0,0,0,0,0,0,0.00452646780394085,0,0,0,0,0,0,0,0,0
"胃痛",0,0.000743544587421778,0,0,0,0,0,0.00140181399093651,0,0.00146015538246681,0,0,0.00258818525785613,0.00499716876689928,0.00159474041140631,0.00309567256331812,0,0,0,0.00262858357093401,0.00131840752174717,0,0.0038507146519323,0
"背後",0,0.000294348508634223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.0129032258064516,0,0,0,0,0
"胡言亂語",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"胸",0,0.000449858958077037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
